date,datetime,orbitProperties_pass,platform_number,relativeOrbitNumber_start,scene_id,sensor,aoi_id,event_id,window,CLOUDY_PIXEL_PERCENTAGE
2019-06-05,2019-06-05T02:33:45,,,,20190605T022551_20190605T022551_T52UDA,sentinel2,konstantinovka,flood_2019_07_amur,pre,5.219562
2019-06-05,2019-06-05T02:33:49,,,,20190605T022551_20190605T022551_T52UCA,sentinel2,konstantinovka,flood_2019_07_amur,pre,0.826026
2019-06-05,2019-06-05T02:34:00,,,,20190605T022551_20190605T022551_T52UDV,sentinel2,konstantinovka,flood_2019_07_amur,pre,10.972997
2019-06-05,2019-06-05T02:34:03,,,,20190605T022551_20190605T022551_T52UCV,sentinel2,konstantinovka,flood_2019_07_amur,pre,10.822901
2019-06-08,2019-06-08T02:43:42,,,,20190608T023551_20190608T023945_T52UDA,sentinel2,konstantinovka,flood_2019_07_amur,pre,3.733505
2019-06-08,2019-06-08T02:43:47,,,,20190608T023551_20190608T023945_T52UCA,sentinel2,konstantinovka,flood_2019_07_amur,pre,35.457371
2019-06-10,2019-06-10T02:33:51,,,,20190610T022559_20190610T022557_T52UDA,sentinel2,konstantinovka,flood_2019_07_amur,pre,9.290577
2019-06-10,2019-06-10T02:33:55,,,,20190610T022559_20190610T022557_T52UCA,sentinel2,konstantinovka,flood_2019_07_amur,pre,13.180913
2019-06-10,2019-06-10T02:34:05,,,,20190610T022559_20190610T022557_T52UDV,sentinel2,konstantinovka,flood_2019_07_amur,pre,13.32695
2019-06-10,2019-06-10T02:34:09,,,,20190610T022559_20190610T022557_T52UCV,sentinel2,konstantinovka,flood_2019_07_amur,pre,8.202565
2019-06-15,2019-06-15T02:33:47,,,,20190615T022551_20190615T022552_T52UDA,sentinel2,konstantinovka,flood_2019_07_amur,pre,17.685315
2019-06-15,2019-06-15T02:33:51,,,,20190615T022551_20190615T022552_T52UCA,sentinel2,konstantinovka,flood_2019_07_amur,pre,5.64869
2019-06-15,2019-06-15T02:34:01,,,,20190615T022551_20190615T022552_T52UDV,sentinel2,konstantinovka,flood_2019_07_amur,pre,24.441289
2019-06-15,2019-06-15T02:34:05,,,,20190615T022551_20190615T022552_T52UCV,sentinel2,konstantinovka,flood_2019_07_amur,pre,25.712666
2019-06-18,2019-06-18T02:43:43,,,,20190618T023551_20190618T023552_T52UDA,sentinel2,konstantinovka,flood_2019_07_amur,pre,13.228136
2019-06-18,2019-06-18T02:43:48,,,,20190618T023551_20190618T023552_T52UCA,sentinel2,konstantinovka,flood_2019_07_amur,pre,43.420056
2019-06-18,2019-06-18T02:43:58,,,,20190618T023551_20190618T023552_T52UDV,sentinel2,konstantinovka,flood_2019_07_amur,pre,6.137773
2019-06-18,2019-06-18T02:44:02,,,,20190618T023551_20190618T023552_T52UCV,sentinel2,konstantinovka,flood_2019_07_amur,pre,23.617526
2019-07-24,2019-07-24T21:44:32,DESCENDING,B,105.0,S1B_IW_GRDH_1SDV_20190724T214432_20190724T214457_017281_020807_0B2D,sentinel1,konstantinovka,flood_2019_07_amur,peak,
2019-07-25,2019-07-25T21:36:59,DESCENDING,A,32.0,S1A_IW_GRDH_1SDV_20190725T213659_20190725T213733_028279_0331D7_8C10,sentinel1,konstantinovka,flood_2019_07_amur,peak,
2019-07-28,2019-07-28T09:17:59,ASCENDING,B,156.0,S1B_IW_GRDH_1SDV_20190728T091759_20190728T091828_017332_020982_38DC,sentinel1,konstantinovka,flood_2019_07_amur,peak,
2019-07-29,2019-07-29T09:10:29,ASCENDING,A,83.0,S1A_IW_GRDH_1SDV_20190729T091029_20190729T091058_028330_033373_0A63,sentinel1,konstantinovka,flood_2019_07_amur,peak,
2019-07-31,2019-07-31T21:36:29,DESCENDING,B,32.0,S1B_IW_GRDH_1SDV_20190731T213629_20190731T213654_017383_020B01_5D04,sentinel1,konstantinovka,flood_2019_07_amur,peak,
2019-08-21,2019-08-21T09:18:01,ASCENDING,B,156.0,S1B_IW_GRDH_1SDV_20190821T091801_20190821T091830_017682_021440_766A,sentinel1,konstantinovka,flood_2019_07_amur,post,
2019-08-29,2019-08-29T21:44:34,DESCENDING,B,105.0,S1B_IW_GRDH_1SDV_20190829T214434_20190829T214459_017806_021829_7254,sentinel1,konstantinovka,flood_2019_07_amur,post,
2019-09-05,2019-09-05T21:36:31,DESCENDING,B,32.0,S1B_IW_GRDH_1SDV_20190905T213631_20190905T213656_017908_021B40_6B33,sentinel1,konstantinovka,flood_2019_07_amur,post,
2019-08-24,2019-08-24T02:33:45,,,,20190824T022551_20190824T022551_T52UDA,sentinel2,konstantinovka,flood_2019_07_amur,post,35.995922
2019-08-24,2019-08-24T02:33:49,,,,20190824T022551_20190824T022551_T52UCA,sentinel2,konstantinovka,flood_2019_07_amur,post,31.59497
2019-08-24,2019-08-24T02:34:00,,,,20190824T022551_20190824T022551_T52UDV,sentinel2,konstantinovka,flood_2019_07_amur,post,33.43605
2019-08-24,2019-08-24T02:34:03,,,,20190824T022551_20190824T022551_T52UCV,sentinel2,konstantinovka,flood_2019_07_amur,post,37.921389
2019-08-27,2019-08-27T02:44:00,,,,20190827T023551_20190827T024252_T52UCV,sentinel2,konstantinovka,flood_2019_07_amur,post,37.178632
2019-08-29,2019-08-29T02:33:47,,,,20190829T022559_20190829T022553_T52UDA,sentinel2,konstantinovka,flood_2019_07_amur,post,46.548635
2019-08-29,2019-08-29T02:33:51,,,,20190829T022559_20190829T022553_T52UCA,sentinel2,konstantinovka,flood_2019_07_amur,post,57.998198
2019-09-03,2019-09-03T02:34:02,,,,20190903T022551_20190903T023331_T52UCV,sentinel2,konstantinovka,flood_2019_07_amur,post,57.486151
2019-09-06,2019-09-06T02:43:39,,,,20190906T023551_20190906T024105_T52UDA,sentinel2,konstantinovka,flood_2019_07_amur,post,14.915173
2019-09-06,2019-09-06T02:43:44,,,,20190906T023551_20190906T024105_T52UCA,sentinel2,konstantinovka,flood_2019_07_amur,post,12.507832
2019-09-06,2019-09-06T02:43:54,,,,20190906T023551_20190906T024105_T52UDV,sentinel2,konstantinovka,flood_2019_07_amur,post,21.112492
2019-09-06,2019-09-06T02:43:58,,,,20190906T023551_20190906T024105_T52UCV,sentinel2,konstantinovka,flood_2019_07_amur,post,11.11411
2019-06-01,2019-06-01T21:36:00,DESCENDING,B,32.0,S1B_IW_GRDH_1SDV_20190601T213600_20190601T213625_016508_01F128_F4E1,sentinel1,belogorsk,flood_2019_07_amur,pre,
2019-06-06,2019-06-06T21:44:04,DESCENDING,B,105.0,S1B_IW_GRDH_1SDV_20190606T214404_20190606T214429_016581_01F36B_13AD,sentinel1,belogorsk,flood_2019_07_amur,pre,
2019-06-13,2019-06-13T21:36:01,DESCENDING,B,32.0,S1B_IW_GRDH_1SDV_20190613T213601_20190613T213626_016683_01F65C_57D6,sentinel1,belogorsk,flood_2019_07_amur,pre,
2019-06-18,2019-06-18T21:44:05,DESCENDING,B,105.0,S1B_IW_GRDH_1SDV_20190618T214405_20190618T214430_016756_01F89E_2797,sentinel1,belogorsk,flood_2019_07_amur,pre,
2019-05-31,2019-05-31T02:33:37,,,,20190531T022559_20190531T022557_T52UDB,sentinel2,belogorsk,flood_2019_07_amur,pre,59.491158
2019-06-03,2019-06-03T02:43:34,,,,20190603T023559_20190603T024139_T52UDB,sentinel2,belogorsk,flood_2019_07_amur,pre,10.550292
2019-06-05,2019-06-05T02:33:31,,,,20190605T022551_20190605T022551_T52UDB,sentinel2,belogorsk,flood_2019_07_amur,pre,23.430079
2019-06-08,2019-06-08T02:43:28,,,,20190608T023551_20190608T023945_T52UDB,sentinel2,belogorsk,flood_2019_07_amur,pre,1.701036
2019-06-15,2019-06-15T02:33:32,,,,20190615T022551_20190615T022552_T52UDB,sentinel2,belogorsk,flood_2019_07_amur,pre,1.382322
2019-06-18,2019-06-18T02:43:29,,,,20190618T023551_20190618T023552_T52UDB,sentinel2,belogorsk,flood_2019_07_amur,pre,35.057205
2019-07-24,2019-07-24T21:44:07,DESCENDING,B,105.0,S1B_IW_GRDH_1SDV_20190724T214407_20190724T214432_017281_020807_1270,sentinel1,belogorsk,flood_2019_07_amur,peak,
2019-07-25,2019-07-25T21:36:30,DESCENDING,A,32.0,S1A_IW_GRDH_1SDV_20190725T213630_20190725T213659_028279_0331D7_952F,sentinel1,belogorsk,flood_2019_07_amur,peak,
2019-07-25,2019-07-25T21:36:59,DESCENDING,A,32.0,S1A_IW_GRDH_1SDV_20190725T213659_20190725T213733_028279_0331D7_8C10,sentinel1,belogorsk,flood_2019_07_amur,peak,
2019-07-28,2019-07-28T09:18:28,ASCENDING,B,156.0,S1B_IW_GRDH_1SDV_20190728T091828_20190728T091902_017332_020982_50B5,sentinel1,belogorsk,flood_2019_07_amur,peak,
2019-07-29,2019-07-29T09:10:58,ASCENDING,A,83.0,S1A_IW_GRDH_1SDV_20190729T091058_20190729T091132_028330_033373_9043,sentinel1,belogorsk,flood_2019_07_amur,peak,
2019-07-31,2019-07-31T21:36:04,DESCENDING,B,32.0,S1B_IW_GRDH_1SDV_20190731T213604_20190731T213629_017383_020B01_4B1E,sentinel1,belogorsk,flood_2019_07_amur,peak,
2019-07-30,2019-07-30T02:33:37,,,,20190730T022559_20190730T022557_T52UDB,sentinel2,belogorsk,flood_2019_07_amur,peak,49.375749
2019-08-21,2019-08-21T09:18:30,ASCENDING,B,156.0,S1B_IW_GRDH_1SDV_20190821T091830_20190821T091904_017682_021440_31AE,sentinel1,belogorsk,flood_2019_07_amur,post,
2019-08-29,2019-08-29T21:44:09,DESCENDING,B,105.0,S1B_IW_GRDH_1SDV_20190829T214409_20190829T214434_017806_021829_2B85,sentinel1,belogorsk,flood_2019_07_amur,post,
2019-09-05,2019-09-05T21:36:06,DESCENDING,B,32.0,S1B_IW_GRDH_1SDV_20190905T213606_20190905T213631_017908_021B40_5ECF,sentinel1,belogorsk,flood_2019_07_amur,post,
2019-08-24,2019-08-24T02:33:31,,,,20190824T022551_20190824T022551_T52UDB,sentinel2,belogorsk,flood_2019_07_amur,post,25.21301
2019-08-29,2019-08-29T02:33:33,,,,20190829T022559_20190829T022553_T52UDB,sentinel2,belogorsk,flood_2019_07_amur,post,12.499315
2019-09-06,2019-09-06T02:43:25,,,,20190906T023551_20190906T024105_T52UDB,sentinel2,belogorsk,flood_2019_07_amur,post,4.661118
2021-05-02,2021-05-02T21:44:40,DESCENDING,B,105.0,S1B_IW_GRDH_1SDV_20210502T214440_20210502T214505_026731_03316E_B675,sentinel1,blagoveshchensk,flood_2021_06_amur,pre,
2021-05-14,2021-05-14T21:44:40,DESCENDING,B,105.0,S1B_IW_GRDH_1SDV_20210514T214440_20210514T214505_026906_0336E7_AAED,sentinel1,blagoveshchensk,flood_2021_06_amur,pre,
2021-05-05,2021-05-05T02:33:42,,,,20210505T022551_20210505T022548_T52UDA,sentinel2,blagoveshchensk,flood_2021_06_amur,pre,15.975959
2021-05-05,2021-05-05T02:33:46,,,,20210505T022551_20210505T022548_T52UCA,sentinel2,blagoveshchensk,flood_2021_06_amur,pre,39.186607
2021-05-05,2021-05-05T02:33:51,,,,20210505T022551_20210505T022548_T51UYR,sentinel2,blagoveshchensk,flood_2021_06_amur,pre,46.160921
2021-05-15,2021-05-15T02:33:47,,,,20210515T022551_20210515T023226_T52UCA,sentinel2,blagoveshchensk,flood_2021_06_amur,pre,55.673957
2021-05-15,2021-05-15T02:33:52,,,,20210515T022551_20210515T023226_T51UYR,sentinel2,blagoveshchensk,flood_2021_06_amur,pre,59.078952
2021-05-18,2021-05-18T02:43:40,,,,20210518T023551_20210518T023549_T52UDA,sentinel2,blagoveshchensk,flood_2021_06_amur,pre,49.274744
2021-06-26,2021-06-26T21:36:14,DESCENDING,B,32.0,S1B_IW_GRDH_1SDV_20210626T213614_20210626T213639_027533_034963_26F8,sentinel1,blagoveshchensk,flood_2021_06_amur,peak,
2021-06-26,2021-06-26T21:36:39,DESCENDING,B,32.0,S1B_IW_GRDH_1SDV_20210626T213639_20210626T213704_027533_034963_0F99,sentinel1,blagoveshchensk,flood_2021_06_amur,peak,
2021-07-01,2021-07-01T21:44:43,DESCENDING,B,105.0,S1B_IW_GRDH_1SDV_20210701T214443_20210701T214508_027606_034B89_E68D,sentinel1,blagoveshchensk,flood_2021_06_amur,peak,
2021-06-22,2021-06-22T02:43:40,,,,20210622T023549_20210622T023549_T52UDA,sentinel2,blagoveshchensk,flood_2021_06_amur,peak,0.078008
2021-06-22,2021-06-22T02:43:45,,,,20210622T023549_20210622T023549_T52UCA,sentinel2,blagoveshchensk,flood_2021_06_amur,peak,17.311956
2021-06-22,2021-06-22T02:43:47,,,,20210622T023549_20210622T023549_T51UYR,sentinel2,blagoveshchensk,flood_2021_06_amur,peak,18.046821
2021-06-24,2021-06-24T02:33:44,,,,20210624T022551_20210624T022550_T52UDA,sentinel2,blagoveshchensk,flood_2021_06_amur,peak,4.497162
2021-06-24,2021-06-24T02:33:48,,,,20210624T022551_20210624T022550_T52UCA,sentinel2,blagoveshchensk,flood_2021_06_amur,peak,3.86355
2021-06-24,2021-06-24T02:33:53,,,,20210624T022551_20210624T022550_T51UYR,sentinel2,blagoveshchensk,flood_2021_06_amur,peak,4.156611
2021-06-27,2021-06-27T02:43:32,,,,20210627T023551_20210627T023550_T52UCB,sentinel2,blagoveshchensk,flood_2021_06_amur,peak,15.395191
2021-06-27,2021-06-27T02:43:34,,,,20210627T023551_20210627T023550_T51UYS,sentinel2,blagoveshchensk,flood_2021_06_amur,peak,20.576328
2021-06-27,2021-06-27T02:43:41,,,,20210627T023551_20210627T023550_T52UDA,sentinel2,blagoveshchensk,flood_2021_06_amur,peak,3.871694
2021-06-27,2021-06-27T02:43:46,,,,20210627T023551_20210627T023550_T52UCA,sentinel2,blagoveshchensk,flood_2021_06_amur,peak,13.111426
2021-06-27,2021-06-27T02:43:48,,,,20210627T023551_20210627T023550_T51UYR,sentinel2,blagoveshchensk,flood_2021_06_amur,peak,15.722111
2021-06-29,2021-06-29T02:33:44,,,,20210629T022549_20210629T022550_T52UDA,sentinel2,blagoveshchensk,flood_2021_06_amur,peak,12.377649
2021-06-29,2021-06-29T02:33:48,,,,20210629T022549_20210629T022550_T52UCA,sentinel2,blagoveshchensk,flood_2021_06_amur,peak,7.454663
2021-06-29,2021-06-29T02:33:53,,,,20210629T022549_20210629T022550_T51UYR,sentinel2,blagoveshchensk,flood_2021_06_amur,peak,26.78867
2021-07-25,2021-07-25T21:44:45,DESCENDING,B,105.0,S1B_IW_GRDH_1SDV_20210725T214445_20210725T214510_027956_0355E8_5D7E,sentinel1,blagoveshchensk,flood_2021_06_amur,post,
2021-07-17,2021-07-17T02:43:34,,,,20210717T023551_20210717T023552_T52UCB,sentinel2,blagoveshchensk,flood_2021_06_amur,post,19.976225
2021-07-17,2021-07-17T02:43:35,,,,20210717T023551_20210717T023552_T51UYS,sentinel2,blagoveshchensk,flood_2021_06_amur,post,27.813093
2021-07-17,2021-07-17T02:43:43,,,,20210717T023551_20210717T023552_T52UDA,sentinel2,blagoveshchensk,flood_2021_06_amur,post,51.931953
2021-07-17,2021-07-17T02:43:48,,,,20210717T023551_20210717T023552_T52UCA,sentinel2,blagoveshchensk,flood_2021_06_amur,post,30.934466
2021-07-17,2021-07-17T02:43:50,,,,20210717T023551_20210717T023552_T51UYR,sentinel2,blagoveshchensk,flood_2021_06_amur,post,30.393074
2021-07-22,2021-07-22T02:43:32,,,,20210722T023549_20210722T023959_T52UCB,sentinel2,blagoveshchensk,flood_2021_06_amur,post,1.855203
2021-07-22,2021-07-22T02:43:34,,,,20210722T023549_20210722T023959_T51UYS,sentinel2,blagoveshchensk,flood_2021_06_amur,post,3.574477
2021-07-22,2021-07-22T02:43:42,,,,20210722T023549_20210722T023959_T52UDA,sentinel2,blagoveshchensk,flood_2021_06_amur,post,4.320194
2021-07-22,2021-07-22T02:43:47,,,,20210722T023549_20210722T023959_T52UCA,sentinel2,blagoveshchensk,flood_2021_06_amur,post,9.989062
2021-07-22,2021-07-22T02:43:48,,,,20210722T023549_20210722T023959_T51UYR,sentinel2,blagoveshchensk,flood_2021_06_amur,post,13.495888
2021-07-24,2021-07-24T02:33:47,,,,20210724T022551_20210724T022553_T52UDA,sentinel2,blagoveshchensk,flood_2021_06_amur,post,15.37278
2021-07-24,2021-07-24T02:33:51,,,,20210724T022551_20210724T022553_T52UCA,sentinel2,blagoveshchensk,flood_2021_06_amur,post,15.154534
2021-07-24,2021-07-24T02:33:55,,,,20210724T022551_20210724T022553_T51UYR,sentinel2,blagoveshchensk,flood_2021_06_amur,post,26.501639
2021-08-03,2021-08-03T02:33:55,,,,20210803T022551_20210803T022552_T51UYR,sentinel2,blagoveshchensk,flood_2021_06_amur,post,45.821851
2021-05-02,2021-05-02T21:44:15,DESCENDING,B,105.0,S1B_IW_GRDH_1SDV_20210502T214415_20210502T214440_026731_03316E_DDEE,sentinel1,svobodny,flood_2021_06_amur,pre,
2021-05-14,2021-05-14T21:44:15,DESCENDING,B,105.0,S1B_IW_GRDH_1SDV_20210514T214415_20210514T214440_026906_0336E7_9B1D,sentinel1,svobodny,flood_2021_06_amur,pre,
2021-05-03,2021-05-03T02:43:08,,,,20210503T023549_20210503T023545_T52UDC,sentinel2,svobodny,flood_2021_06_amur,pre,47.133925
2021-05-05,2021-05-05T02:33:27,,,,20210505T022551_20210505T022548_T52UDB,sentinel2,svobodny,flood_2021_06_amur,pre,57.64814
2021-05-18,2021-05-18T02:43:12,,,,20210518T023551_20210518T023549_T52UDC,sentinel2,svobodny,flood_2021_06_amur,pre,35.719429
2021-05-20,2021-05-20T02:33:14,,,,20210520T022549_20210520T022549_T52UDC,sentinel2,svobodny,flood_2021_06_amur,pre,36.723334
2021-05-20,2021-05-20T02:33:29,,,,20210520T022549_20210520T022549_T52UDB,sentinel2,svobodny,flood_2021_06_amur,pre,50.434592
2021-06-26,2021-06-26T21:36:14,DESCENDING,B,32.0,S1B_IW_GRDH_1SDV_20210626T213614_20210626T213639_027533_034963_26F8,sentinel1,svobodny,flood_2021_06_amur,peak,
2021-07-01,2021-07-01T21:44:18,DESCENDING,B,105.0,S1B_IW_GRDH_1SDV_20210701T214418_20210701T214443_027606_034B89_7B9D,sentinel1,svobodny,flood_2021_06_amur,peak,
2021-06-22,2021-06-22T02:43:12,,,,20210622T023549_20210622T023549_T52UDC,sentinel2,svobodny,flood_2021_06_amur,peak,55.0651
2021-06-22,2021-06-22T02:43:27,,,,20210622T023549_20210622T023549_T52UDB,sentinel2,svobodny,flood_2021_06_amur,peak,40.450245
2021-06-24,2021-06-24T02:33:16,,,,20210624T022551_20210624T022550_T52UDC,sentinel2,svobodny,flood_2021_06_amur,peak,5.884814
2021-06-24,2021-06-24T02:33:30,,,,20210624T022551_20210624T022550_T52UDB,sentinel2,svobodny,flood_2021_06_amur,peak,11.29093
2021-06-27,2021-06-27T02:43:13,,,,20210627T023551_20210627T023550_T52UDC,sentinel2,svobodny,flood_2021_06_amur,peak,12.628389
2021-06-27,2021-06-27T02:43:27,,,,20210627T023551_20210627T023550_T52UDB,sentinel2,svobodny,flood_2021_06_amur,peak,7.751718
2021-06-29,2021-06-29T02:33:15,,,,20210629T022549_20210629T022550_T52UDC,sentinel2,svobodny,flood_2021_06_amur,peak,20.110691
2021-06-29,2021-06-29T02:33:30,,,,20210629T022549_20210629T022550_T52UDB,sentinel2,svobodny,flood_2021_06_amur,peak,7.013166
2021-07-25,2021-07-25T21:44:20,DESCENDING,B,105.0,S1B_IW_GRDH_1SDV_20210725T214420_20210725T214445_027956_0355E8_B96B,sentinel1,svobodny,flood_2021_06_amur,post,
2021-07-17,2021-07-17T02:43:15,,,,20210717T023551_20210717T023552_T52UDC,sentinel2,svobodny,flood_2021_06_amur,post,2.693319
2021-07-17,2021-07-17T02:43:29,,,,20210717T023551_20210717T023552_T52UDB,sentinel2,svobodny,flood_2021_06_amur,post,3.22189
2021-07-22,2021-07-22T02:43:14,,,,20210722T023549_20210722T023959_T52UDC,sentinel2,svobodny,flood_2021_06_amur,post,21.342696
2021-07-22,2021-07-22T02:43:28,,,,20210722T023549_20210722T023959_T52UDB,sentinel2,svobodny,flood_2021_06_amur,post,4.963295
2021-07-24,2021-07-24T02:33:18,,,,20210724T022551_20210724T022553_T52UDC,sentinel2,svobodny,flood_2021_06_amur,post,12.68865
2021-07-24,2021-07-24T02:33:32,,,,20210724T022551_20210724T022553_T52UDB,sentinel2,svobodny,flood_2021_06_amur,post,7.781557
2021-07-27,2021-07-27T02:43:15,,,,20210727T023551_20210727T023552_T52UDC,sentinel2,svobodny,flood_2021_06_amur,post,56.82157
2021-05-02,2021-05-02T21:44:40,DESCENDING,B,105.0,S1B_IW_GRDH_1SDV_20210502T214440_20210502T214505_026731_03316E_B675,sentinel1,konstantinovka,flood_2021_06_amur,pre,
2021-05-14,2021-05-14T21:44:40,DESCENDING,B,105.0,S1B_IW_GRDH_1SDV_20210514T214440_20210514T214505_026906_0336E7_AAED,sentinel1,konstantinovka,flood_2021_06_amur,pre,
2021-05-05,2021-05-05T02:33:42,,,,20210505T022551_20210505T022548_T52UDA,sentinel2,konstantinovka,flood_2021_06_amur,pre,15.975959
2021-05-05,2021-05-05T02:33:46,,,,20210505T022551_20210505T022548_T52UCA,sentinel2,konstantinovka,flood_2021_06_amur,pre,39.186607
2021-05-05,2021-05-05T02:33:56,,,,20210505T022551_20210505T022548_T52UDV,sentinel2,konstantinovka,flood_2021_06_amur,pre,56.831828
2021-05-05,2021-05-05T02:34:00,,,,20210505T022551_20210505T022548_T52UCV,sentinel2,konstantinovka,flood_2021_06_amur,pre,55.114808
2021-05-10,2021-05-10T02:34:00,,,,20210510T022549_20210510T022547_T52UCV,sentinel2,konstantinovka,flood_2021_06_amur,pre,53.040272
2021-05-13,2021-05-13T02:43:58,,,,20210513T023549_20210513T023547_T52UCV,sentinel2,konstantinovka,flood_2021_06_amur,pre,36.895375
2021-05-15,2021-05-15T02:33:47,,,,20210515T022551_20210515T023226_T52UCA,sentinel2,konstantinovka,flood_2021_06_amur,pre,55.673957
2021-05-15,2021-05-15T02:33:58,,,,20210515T022551_20210515T023226_T52UDV,sentinel2,konstantinovka,flood_2021_06_amur,pre,37.191399
2021-05-15,2021-05-15T02:34:01,,,,20210515T022551_20210515T023226_T52UCV,sentinel2,konstantinovka,flood_2021_06_amur,pre,34.757892
2021-05-18,2021-05-18T02:43:40,,,,20210518T023551_20210518T023549_T52UDA,sentinel2,konstantinovka,flood_2021_06_amur,pre,49.274744
2021-06-26,2021-06-26T21:36:39,DESCENDING,B,32.0,S1B_IW_GRDH_1SDV_20210626T213639_20210626T213704_027533_034963_0F99,sentinel1,konstantinovka,flood_2021_06_amur,peak,
2021-07-01,2021-07-01T21:44:43,DESCENDING,B,105.0,S1B_IW_GRDH_1SDV_20210701T214443_20210701T214508_027606_034B89_E68D,sentinel1,konstantinovka,flood_2021_06_amur,peak,
2021-06-22,2021-06-22T02:43:40,,,,20210622T023549_20210622T023549_T52UDA,sentinel2,konstantinovka,flood_2021_06_amur,peak,0.078008
2021-06-22,2021-06-22T02:43:45,,,,20210622T023549_20210622T023549_T52UCA,sentinel2,konstantinovka,flood_2021_06_amur,peak,17.311956
2021-06-22,2021-06-22T02:43:55,,,,20210622T023549_20210622T023549_T52UDV,sentinel2,konstantinovka,flood_2021_06_amur,peak,8.488856
2021-06-22,2021-06-22T02:43:59,,,,20210622T023549_20210622T023549_T52UCV,sentinel2,konstantinovka,flood_2021_06_amur,peak,5.186098
2021-06-24,2021-06-24T02:33:44,,,,20210624T022551_20210624T022550_T52UDA,sentinel2,konstantinovka,flood_2021_06_amur,peak,4.497162
2021-06-24,2021-06-24T02:33:48,,,,20210624T022551_20210624T022550_T52UCA,sentinel2,konstantinovka,flood_2021_06_amur,peak,3.86355
2021-06-24,2021-06-24T02:33:59,,,,20210624T022551_20210624T022550_T52UDV,sentinel2,konstantinovka,flood_2021_06_amur,peak,12.962121
2021-06-24,2021-06-24T02:34:03,,,,20210624T022551_20210624T022550_T52UCV,sentinel2,konstantinovka,flood_2021_06_amur,peak,5.225737
2021-06-27,2021-06-27T02:43:41,,,,20210627T023551_20210627T023550_T52UDA,sentinel2,konstantinovka,flood_2021_06_amur,peak,3.871694
2021-06-27,2021-06-27T02:43:46,,,,20210627T023551_20210627T023550_T52UCA,sentinel2,konstantinovka,flood_2021_06_amur,peak,13.111426
2021-06-27,2021-06-27T02:43:56,,,,20210627T023551_20210627T023550_T52UDV,sentinel2,konstantinovka,flood_2021_06_amur,peak,17.795146
2021-06-27,2021-06-27T02:44:00,,,,20210627T023551_20210627T023550_T52UCV,sentinel2,konstantinovka,flood_2021_06_amur,peak,23.280052
2021-06-29,2021-06-29T02:33:44,,,,20210629T022549_20210629T022550_T52UDA,sentinel2,konstantinovka,flood_2021_06_amur,peak,12.377649
2021-06-29,2021-06-29T02:33:48,,,,20210629T022549_20210629T022550_T52UCA,sentinel2,konstantinovka,flood_2021_06_amur,peak,7.454663
2021-06-29,2021-06-29T02:33:59,,,,20210629T022549_20210629T022550_T52UDV,sentinel2,konstantinovka,flood_2021_06_amur,peak,36.592035
2021-06-29,2021-06-29T02:34:02,,,,20210629T022549_20210629T022550_T52UCV,sentinel2,konstantinovka,flood_2021_06_amur,peak,17.628476
2021-07-25,2021-07-25T21:44:45,DESCENDING,B,105.0,S1B_IW_GRDH_1SDV_20210725T214445_20210725T214510_027956_0355E8_5D7E,sentinel1,konstantinovka,flood_2021_06_amur,post,
2021-07-17,2021-07-17T02:43:43,,,,20210717T023551_20210717T023552_T52UDA,sentinel2,konstantinovka,flood_2021_06_amur,post,51.931953
2021-07-17,2021-07-17T02:43:48,,,,20210717T023551_20210717T023552_T52UCA,sentinel2,konstantinovka,flood_2021_06_amur,post,30.934466
2021-07-17,2021-07-17T02:43:57,,,,20210717T023551_20210717T023552_T52UDV,sentinel2,konstantinovka,flood_2021_06_amur,post,26.070606
2021-07-17,2021-07-17T02:44:02,,,,20210717T023551_20210717T023552_T52UCV,sentinel2,konstantinovka,flood_2021_06_amur,post,42.766766
2021-07-19,2021-07-19T02:34:00,,,,20210719T022549_20210719T022551_T52UDV,sentinel2,konstantinovka,flood_2021_06_amur,post,28.886371
2021-07-19,2021-07-19T02:34:03,,,,20210719T022549_20210719T022551_T52UCV,sentinel2,konstantinovka,flood_2021_06_amur,post,44.318352
2021-07-22,2021-07-22T02:43:42,,,,20210722T023549_20210722T023959_T52UDA,sentinel2,konstantinovka,flood_2021_06_amur,post,4.320194
2021-07-22,2021-07-22T02:43:47,,,,20210722T023549_20210722T023959_T52UCA,sentinel2,konstantinovka,flood_2021_06_amur,post,9.989062
2021-07-22,2021-07-22T02:43:56,,,,20210722T023549_20210722T023959_T52UDV,sentinel2,konstantinovka,flood_2021_06_amur,post,14.550219
2021-07-22,2021-07-22T02:44:01,,,,20210722T023549_20210722T023959_T52UCV,sentinel2,konstantinovka,flood_2021_06_amur,post,19.049867
2021-07-24,2021-07-24T02:33:47,,,,20210724T022551_20210724T022553_T52UDA,sentinel2,konstantinovka,flood_2021_06_amur,post,15.37278
2021-07-24,2021-07-24T02:33:51,,,,20210724T022551_20210724T022553_T52UCA,sentinel2,konstantinovka,flood_2021_06_amur,post,15.154534
2021-07-24,2021-07-24T02:34:01,,,,20210724T022551_20210724T022553_T52UDV,sentinel2,konstantinovka,flood_2021_06_amur,post,5.401508
2021-07-24,2021-07-24T02:34:05,,,,20210724T022551_20210724T022553_T52UCV,sentinel2,konstantinovka,flood_2021_06_amur,post,52.888573
2021-05-02,2021-05-02T21:44:40,DESCENDING,B,105.0,S1B_IW_GRDH_1SDV_20210502T214440_20210502T214505_026731_03316E_B675,sentinel1,poyarkovo,flood_2021_06_amur,pre,
